bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,0,49,,0.27440008521080017,
,0,99,,0.48152366280555725,
,0,149,,0.31982794404029846,
,0,199,,0.2701469361782074,
,0,249,,0.6380996704101562,
,0,299,,0.29625019431114197,
,0,349,,0.2807101011276245,
,0,399,,0.4042033553123474,
,0,449,,0.5130631923675537,
,0,499,,0.5234093070030212,
,0,549,,0.28234317898750305,
,0,599,,0.3020561635494232,
,0,649,,0.483867883682251,
,0,699,,0.3766496181488037,
0.2188090980052948,0,722,,,0.35252901911735535
,0,722,0.4098958969116211,,
,1,749,,0.16281083226203918,
,1,799,,0.2355257272720337,
,1,849,,0.6880182027816772,
,1,899,,0.646629810333252,
,1,949,,0.1981668323278427,
,1,999,,0.16709980368614197,
,1,1049,,0.29097986221313477,
,1,1099,,0.31533753871917725,
,1,1149,,0.2253963202238083,
,1,1199,,0.30172789096832275,
,1,1249,,0.2295563966035843,
,1,1299,,0.49866819381713867,
,1,1349,,0.23691052198410034,
,1,1399,,0.510635256767273,
0.18491680920124054,1,1445,,,0.30944180488586426
,1,1445,0.3285059332847595,,
,2,1449,,0.1478358507156372,
,2,1499,,0.46092042326927185,
,2,1549,,0.28023675084114075,
,2,1599,,0.5128577947616577,
,2,1649,,0.5921646356582642,
,2,1699,,0.297936350107193,
,2,1749,,0.239251509308815,
,2,1799,,0.515242338180542,
,2,1849,,1.2131459712982178,
,2,1899,,0.21940402686595917,
,2,1949,,0.4079572558403015,
,2,1999,,0.596037745475769,
,2,2049,,0.2471623718738556,
,2,2099,,0.4299813210964203,
,2,2149,,0.2951437830924988,
0.17414894700050354,2,2168,,,0.29545438289642334
,2,2168,0.30625462532043457,,
,3,2199,,0.18948553502559662,
,3,2249,,0.17651252448558807,
,3,2299,,0.11583541333675385,
,3,2349,,0.16201433539390564,
,3,2399,,0.222641721367836,
,3,2449,,0.46219441294670105,
,3,2499,,0.22578395903110504,
,3,2549,,0.2545386254787445,
,3,2599,,0.24744896590709686,
,3,2649,,0.46132057905197144,
,3,2699,,0.15213102102279663,
,3,2749,,0.2410309910774231,
,3,2799,,0.43916046619415283,
,3,2849,,0.4028093218803406,
0.1690489947795868,3,2891,,,0.2882557809352875
,3,2891,0.29393717646598816,,
,4,2899,,0.16075211763381958,
,4,2949,,0.4457133114337921,
,4,2999,,0.19464515149593353,
,4,3049,,0.19501453638076782,
,4,3099,,0.15831656754016876,
,4,3149,,0.17699843645095825,
,4,3199,,0.23068946599960327,
,4,3249,,0.18195001780986786,
,4,3299,,0.31271541118621826,
,4,3349,,0.2850334048271179,
,4,3399,,0.33893346786499023,
,4,3449,,0.2558249831199646,
,4,3499,,0.16026730835437775,
,4,3549,,0.2788783311843872,
,4,3599,,0.17615139484405518,
0.16608944535255432,4,3614,,,0.28370916843414307
,4,3614,0.2851483225822449,,
,5,3649,,0.2259979248046875,
,5,3699,,0.10571189969778061,
,5,3749,,0.4898633062839508,
,5,3799,,0.14727656543254852,
,5,3849,,0.2162756621837616,
,5,3899,,0.145124152302742,
,5,3949,,0.13877883553504944,
,5,3999,,0.2534503638744354,
,5,4049,,0.31537285447120667,
,5,4099,,0.2362869828939438,
,5,4149,,0.35099273920059204,
,5,4199,,0.1968165636062622,
,5,4249,,0.28498566150665283,
,5,4299,,0.2339288741350174,
0.1641893833875656,5,4337,,,0.2806614637374878
,5,4337,0.2782386243343353,,
,6,4349,,0.3592855632305145,
,6,4399,,0.26924896240234375,
,6,4449,,0.6000584363937378,
,6,4499,,0.19243083894252777,
,6,4549,,0.14331749081611633,
,6,4599,,0.20056812465190887,
,6,4649,,0.34465980529785156,
,6,4699,,0.1412985622882843,
,6,4749,,0.22192616760730743,
,6,4799,,0.22343367338180542,
,6,4849,,0.2054821103811264,
,6,4899,,0.2337743192911148,
,6,4949,,0.19044117629528046,
,6,4999,,0.22170820832252502,
,6,5049,,0.2719368040561676,
0.16293169558048248,6,5060,,,0.2786363661289215
,6,5060,0.27249622344970703,,
,7,5099,,0.14114603400230408,
,7,5149,,0.11363445967435837,
,7,5199,,0.27201712131500244,
,7,5249,,0.1990654319524765,
,7,5299,,0.1933513581752777,
,7,5349,,0.17843088507652283,
,7,5399,,0.22053790092468262,
,7,5449,,0.24728621542453766,
,7,5499,,0.4395766258239746,
,7,5549,,0.1755233108997345,
,7,5599,,0.3626159429550171,
,7,5649,,0.20460352301597595,
,7,5699,,0.23465196788311005,
,7,5749,,0.32950499653816223,
0.16210633516311646,7,5783,,,0.2771536707878113
,7,5783,0.2676185369491577,,
,8,5799,,0.46283429861068726,
,8,5849,,0.13659818470478058,
,8,5899,,0.08829273283481598,
,8,5949,,0.0881267637014389,
,8,5999,,0.13547351956367493,
,8,6049,,0.1376180797815323,
,8,6099,,0.24934862554073334,
,8,6149,,0.21908307075500488,
,8,6199,,0.179162859916687,
,8,6249,,0.2618461847305298,
,8,6299,,0.44351324439048767,
,8,6349,,0.21349571645259857,
,8,6399,,0.2241724282503128,
,8,6449,,0.18700067698955536,
,8,6499,,0.23857077956199646,
0.16156086325645447,8,6506,,,0.27614104747772217
,8,6506,0.2633654773235321,,
,9,6549,,0.2453385591506958,
,9,6599,,0.10811252892017365,
,9,6649,,0.15826870501041412,
,9,6699,,0.16798922419548035,
,9,6749,,0.3683418333530426,
,9,6799,,0.2851646840572357,
,9,6849,,0.34404247999191284,
,9,6899,,0.5660723447799683,
,9,6949,,0.14510071277618408,
,9,6999,,0.17741023004055023,
,9,7049,,0.22157122194766998,
,9,7099,,0.2515793442726135,
,9,7149,,0.22113925218582153,
,9,7199,,0.3362913131713867,
0.1612192690372467,9,7229,,,0.2754431664943695
,9,7229,0.2595899701118469,,
,10,7249,,0.21814259886741638,
,10,7299,,0.14446495473384857,
,10,7349,,0.1856064647436142,
,10,7399,,0.34619131684303284,
,10,7449,,0.15293659269809723,
,10,7499,,0.3264024555683136,
,10,7549,,0.18147270381450653,
,10,7599,,0.11475582420825958,
,10,7649,,0.19983023405075073,
,10,7699,,0.17010541260242462,
,10,7749,,0.2213098108768463,
,10,7799,,0.43006062507629395,
,10,7849,,0.24399463832378387,
,10,7899,,0.29084038734436035,
,10,7949,,0.09245665371417999,
0.16101953387260437,10,7952,,,0.2749047577381134
,10,7952,0.256221741437912,,
,11,7999,,0.24944345653057098,
,11,8049,,0.6760385036468506,
,11,8099,,0.17450003325939178,
,11,8149,,0.1577509343624115,
,11,8199,,0.17914435267448425,
,11,8249,,0.2063300758600235,
,11,8299,,0.2328232377767563,
,11,8349,,0.3656919002532959,
,11,8399,,0.3281053602695465,
,11,8449,,0.5658833384513855,
,11,8499,,0.34752610325813293,
,11,8549,,0.21762940287590027,
,11,8599,,0.24609270691871643,
,11,8649,,0.2706936299800873,
0.16090038418769836,11,8675,,,0.27458012104034424
,11,8675,0.2531791031360626,,
,12,8699,,0.27578598260879517,
,12,8749,,0.1677742749452591,
,12,8799,,0.2932720184326172,
,12,8849,,0.3003450334072113,
,12,8899,,0.17418745160102844,
,12,8949,,0.13685712218284607,
,12,8999,,0.14857254922389984,
,12,9049,,0.1641329973936081,
,12,9099,,0.2386753261089325,
,12,9149,,1.0420695543289185,
,12,9199,,0.131262868642807,
,12,9249,,0.13166086375713348,
,12,9299,,0.4100499451160431,
,12,9349,,0.28209975361824036,
0.16083985567092896,12,9398,,,0.2743341624736786
,12,9398,0.25044623017311096,,
,13,9399,,0.07102995365858078,
,13,9449,,0.15371417999267578,
,13,9499,,0.22209495306015015,
,13,9549,,0.17002591490745544,
,13,9599,,0.17545554041862488,
,13,9649,,0.20506423711776733,
,13,9699,,0.2040577530860901,
,13,9749,,0.3236595392227173,
,13,9799,,0.2344103902578354,
,13,9849,,0.2886679470539093,
,13,9899,,0.6735808849334717,
,13,9949,,0.22639453411102295,
,13,9999,,0.17761090397834778,
,13,10049,,0.20660391449928284,
,13,10099,,0.27553287148475647,
0.1608632355928421,13,10121,,,0.2741573750972748
,13,10121,0.2480143904685974,,
